id,clusterkmeans,clustergmm,probcl0,probcl1,probcl2,probcl3,probcl4,probcl5,probcl6,probcl7,probcl8,probcl9,probmax,stability
9949,7,9,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.45,0.52,0.52,0.07
9950,0,0,0.53,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.45,0.53,0.08
9951,0,0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
9952,2,0,0.97,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.95
9954,2,0,0.56,0.15,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.27
9955,2,0,0.89,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.79
9956,2,0,0.92,0.04,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.92,0.88
9959,9,0,0.94,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.94,0.9
9960,9,9,0.08,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.01,0.56,0.56,0.22
9961,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.91,0.91,0.85
9962,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.96,0.96,0.94
9963,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.96,0.96,0.93
9964,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.96,0.96,0.93
9965,7,9,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.94,0.94,0.88
9966,3,4,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.5
9967,0,9,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.96,0.96,0.93
9968,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9969,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9970,0,0,0.6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.35,0.6,0.25
9971,0,2,0.35,0.0,0.47,0.0,0.0,0.0,0.01,0.0,0.0,0.17,0.47,0.12
9972,0,9,0.09,0.0,0.38,0.0,0.0,0.0,0.01,0.0,0.01,0.51,0.51,0.13
9973,0,9,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.24
9974,0,0,0.86,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.86,0.75
9975,9,0,0.84,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.84,0.77
9978,9,0,0.84,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.0,0.84,0.71
9979,0,9,0.25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.65,0.65,0.4
9980,0,0,0.92,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.05,0.92,0.87
9981,0,9,0.1,0.0,0.03,0.0,0.0,0.0,0.09,0.0,0.0,0.77,0.77,0.67
9982,0,6,0.0,0.0,0.03,0.09,0.0,0.0,0.52,0.0,0.0,0.37,0.52,0.15
9983,0,6,0.03,0.0,0.02,0.02,0.0,0.0,0.66,0.0,0.0,0.27,0.66,0.39
9990,2,0,0.68,0.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.38
9992,9,6,0.44,0.11,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.46,0.02
9993,2,6,0.01,0.03,0.0,0.01,0.0,0.0,0.94,0.01,0.0,0.0,0.94,0.91
9995,9,0,0.45,0.14,0.0,0.02,0.0,0.0,0.39,0.0,0.0,0.0,0.45,0.06
9997,9,1,0.34,0.39,0.0,0.01,0.0,0.0,0.24,0.0,0.0,0.02,0.39,0.05
9998,9,9,0.01,0.27,0.0,0.03,0.0,0.0,0.27,0.0,0.0,0.42,0.42,0.15
9999,9,6,0.02,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.4,0.57,0.17
10000,0,0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.92,0.85
10001,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.19,0.7,0.51
10002,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.98,0.96
10003,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10004,7,9,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.0,0.02,0.69,0.69,0.41
10005,3,4,0.0,0.0,0.0,0.0,0.95,0.0,0.01,0.0,0.0,0.05,0.95,0.9
10006,7,4,0.0,0.0,0.0,0.0,0.68,0.0,0.09,0.0,0.07,0.16,0.68,0.52
10007,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.74,0.0,0.74,0.48
10008,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.89,0.0,0.89,0.78
10009,7,8,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.77,0.18,0.77,0.59
10010,7,8,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.93,0.0,0.93,0.89
10011,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.97,0.94
10012,0,6,0.1,0.19,0.21,0.02,0.0,0.0,0.48,0.0,0.01,0.0,0.48,0.27
10013,0,9,0.42,0.04,0.03,0.0,0.0,0.0,0.05,0.0,0.02,0.43,0.43,0.01
10014,0,0,0.59,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.34,0.59,0.25
10015,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.97,0.97,0.95
10016,0,8,0.24,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.38,0.23,0.38,0.14
10017,9,8,0.23,0.03,0.0,0.0,0.0,0.0,0.34,0.0,0.35,0.04,0.35,0.01
10018,9,0,0.9,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.85
10019,9,0,0.9,0.09,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.9,0.81
10020,2,2,0.07,0.01,0.86,0.01,0.0,0.0,0.04,0.0,0.0,0.02,0.86,0.79
10021,2,2,0.11,0.0,0.87,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.87,0.76
10023,2,2,0.02,0.1,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.78
10024,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10025,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10026,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10027,0,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10028,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10030,1,2,0.0,0.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.66
10031,1,3,0.0,0.0,0.3,0.69,0.0,0.0,0.01,0.0,0.0,0.0,0.69,0.39
10032,2,2,0.41,0.04,0.54,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.54,0.13
10033,0,0,0.54,0.0,0.36,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.54,0.18
10034,2,2,0.01,0.0,0.75,0.01,0.0,0.0,0.1,0.0,0.0,0.13,0.75,0.62
10035,1,2,0.0,0.0,0.94,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.94,0.91
10036,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10037,2,2,0.01,0.02,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.94
10039,2,2,0.03,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.92
10040,2,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10045,2,0,0.67,0.28,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.39
10046,2,1,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
10047,2,2,0.02,0.21,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.56
10048,2,0,0.84,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.7
10049,2,2,0.08,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.83
10051,2,2,0.03,0.0,0.83,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.83,0.73
10052,0,2,0.01,0.0,0.8,0.0,0.0,0.0,0.01,0.0,0.0,0.18,0.8,0.62
10053,1,2,0.0,0.0,0.94,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.94,0.89
10054,1,2,0.0,0.0,0.97,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.97,0.95
10056,2,1,0.37,0.56,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.19
10057,2,0,0.55,0.39,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.55,0.16
10058,2,1,0.01,0.89,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.79
10059,2,1,0.0,0.9,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8
10060,2,1,0.0,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
10061,5,3,0.0,0.0,0.0,0.61,0.0,0.0,0.39,0.0,0.0,0.0,0.61,0.22
10062,5,7,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.84,0.68
10063,1,7,0.0,0.0,0.0,0.43,0.0,0.0,0.05,0.52,0.0,0.0,0.52,0.09
10064,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.98
10065,0,2,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.91,0.83
10066,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.98
10067,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10068,1,2,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.94
10069,1,3,0.0,0.0,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.72
10072,2,3,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.84
10073,2,2,0.0,0.0,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.78
10074,2,3,0.0,0.24,0.36,0.4,0.0,0.0,0.01,0.0,0.0,0.0,0.4,0.04
10179,2,1,0.0,0.85,0.0,0.13,0.0,0.0,0.02,0.0,0.0,0.0,0.85,0.72
10180,2,0,0.87,0.1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.87,0.77
10181,2,0,0.94,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.94,0.9
10182,2,1,0.29,0.62,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.33
10184,2,6,0.01,0.45,0.03,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.05
10185,9,0,0.72,0.14,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.72,0.57
10186,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10187,9,0,0.93,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.93,0.89
10188,2,0,0.97,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.97,0.95
10193,9,6,0.0,0.27,0.0,0.0,0.0,0.0,0.64,0.0,0.09,0.0,0.64,0.37
10194,8,8,0.0,0.06,0.29,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.6,0.31
10195,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.98,0.0,0.98,0.97
10196,7,8,0.0,0.0,0.01,0.0,0.3,0.0,0.03,0.0,0.66,0.0,0.66,0.36
10197,7,8,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.87,0.0,0.87,0.76
10198,7,9,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.19,0.77,0.77,0.58
10199,7,9,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.38,0.55,0.55,0.17
10200,7,8,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.91,0.0,0.91,0.83
10201,7,8,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.97,0.0,0.97,0.95
10202,0,0,0.48,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.45,0.02,0.48,0.03
10203,0,0,0.94,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.94,0.89
10204,0,0,0.92,0.02,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.92,0.88
10205,0,2,0.22,0.0,0.67,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.67,0.45
10206,0,0,0.72,0.0,0.22,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.72,0.5
10207,0,0,0.91,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.91,0.85
10208,9,6,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.98
10209,9,6,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.98,0.97
10213,9,6,0.16,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.01,0.01,0.83,0.67
10214,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.76,0.76,0.62
10215,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.08,0.86,0.86,0.78
10216,7,9,0.0,0.0,0.0,0.0,0.36,0.0,0.01,0.0,0.06,0.57,0.57,0.21
10217,7,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.02,0.48,0.5,0.02
10218,7,4,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.15,0.85,0.7
10219,7,4,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.41,0.58,0.17
10220,7,9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.74,0.74,0.49
10221,7,9,0.0,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.02,0.86,0.86,0.75
10222,7,9,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.96,0.96,0.94
10223,0,0,0.74,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.74,0.53
10224,9,0,0.91,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.03,0.91,0.86
10225,9,0,0.46,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.3,0.04,0.46,0.16
10226,0,9,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.93,0.93,0.89
10227,0,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.41,0.53,0.12
10228,9,0,0.86,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.07,0.04,0.86,0.79
10230,9,1,0.0,0.92,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.92,0.85
10231,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.99
10232,9,0,0.72,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.18,0.04,0.72,0.54
10233,0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.81,0.7
10234,0,9,0.1,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.84,0.84,0.74
10235,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,0.98
10236,0,9,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.83,0.83,0.67
10237,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.03,0.93,0.9
10240,2,0,0.66,0.33,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.66,0.33
10241,9,0,0.94,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.94,0.9
10242,2,0,0.53,0.39,0.01,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.53,0.14
10244,2,0,0.67,0.07,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.67,0.41
10245,0,0,0.89,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.89,0.81
10246,0,0,0.71,0.0,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.14,0.71,0.57
10247,1,2,0.0,0.0,0.45,0.04,0.0,0.0,0.16,0.0,0.0,0.35,0.45,0.1
10248,0,6,0.34,0.0,0.0,0.01,0.0,0.0,0.52,0.0,0.0,0.13,0.52,0.18
10249,2,1,0.07,0.78,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.0,0.78,0.67
10251,2,1,0.0,0.92,0.0,0.03,0.0,0.0,0.05,0.0,0.0,0.0,0.92,0.87
10252,9,0,0.82,0.09,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.82,0.73
10253,0,0,0.94,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.94,0.91
10254,9,0,0.62,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.07,0.62,0.38
10255,7,4,0.0,0.0,0.0,0.0,0.72,0.0,0.02,0.0,0.25,0.0,0.72,0.47
10256,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.79,0.79,0.59
10257,7,9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.97,0.95
10258,0,9,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.94,0.94,0.91
10259,7,9,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.77,0.77,0.63
10260,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.02,0.01,0.97,0.95
10261,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.62,0.0,0.62,0.25
10262,7,8,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.92,0.0,0.92,0.85
10263,7,8,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.99,0.98
10264,9,6,0.0,0.07,0.0,0.0,0.0,0.0,0.83,0.0,0.09,0.0,0.83,0.74
10265,2,0,0.74,0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.49
10266,0,0,0.83,0.02,0.05,0.0,0.0,0.0,0.02,0.0,0.01,0.07,0.83,0.76
10267,0,0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.92,0.86
10268,0,9,0.01,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.01,0.9,0.9,0.85
10269,0,9,0.02,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.09,0.85,0.85,0.76
10270,0,8,0.42,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.45,0.08,0.45,0.03
10271,0,0,0.81,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.03,0.08,0.81,0.73
10272,9,6,0.0,0.0,0.25,0.14,0.0,0.0,0.59,0.0,0.0,0.01,0.59,0.34
10273,2,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10274,2,2,0.0,0.0,0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.93
10275,2,2,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.98
10276,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10277,2,2,0.01,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
10278,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10279,0,2,0.0,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.96,0.93
10280,0,2,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.98
10281,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10282,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10283,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10284,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10285,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10286,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10287,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10289,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
10290,1,2,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9
10291,2,2,0.18,0.05,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.58
10292,2,2,0.26,0.03,0.69,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.69,0.43
10293,0,0,0.63,0.0,0.36,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.63,0.27
10294,0,0,0.9,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.82
10295,2,0,0.89,0.04,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.89,0.83
10296,2,0,0.7,0.1,0.05,0.0,0.0,0.0,0.02,0.0,0.1,0.03,0.7,0.6
10299,2,1,0.19,0.69,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.5
10300,2,1,0.01,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.91
10301,2,1,0.09,0.79,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.68
10302,2,2,0.0,0.01,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
10304,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10305,0,2,0.05,0.0,0.73,0.0,0.0,0.0,0.03,0.0,0.0,0.18,0.73,0.55
10306,0,2,0.14,0.0,0.77,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.77,0.63
10311,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10312,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10313,5,3,0.0,0.02,0.0,0.59,0.0,0.0,0.19,0.21,0.0,0.0,0.59,0.38
10314,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10315,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10316,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10318,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10319,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10320,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
10321,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10322,1,3,0.0,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.76
10323,2,2,0.0,0.0,0.77,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.77,0.55
10325,2,3,0.0,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.64
10326,8,2,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.94
10327,2,2,0.0,0.11,0.77,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.77,0.65
10328,2,2,0.02,0.4,0.51,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.51,0.11
10432,2,1,0.0,0.66,0.0,0.3,0.0,0.0,0.0,0.04,0.0,0.0,0.66,0.36
10433,2,1,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9
10434,2,0,0.64,0.34,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.3
10435,2,1,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
10436,2,1,0.3,0.59,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.59,0.29
10437,0,0,0.48,0.36,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.12
10438,9,0,0.63,0.02,0.0,0.0,0.0,0.0,0.34,0.0,0.01,0.0,0.63,0.29
10439,9,6,0.2,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.05,0.1,0.65,0.45
10440,9,0,0.94,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.94,0.9
10441,9,0,0.96,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,0.92
10443,2,0,0.9,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.84
10446,8,1,0.0,0.39,0.04,0.0,0.0,0.0,0.27,0.0,0.3,0.0,0.39,0.09
10447,8,2,0.0,0.05,0.4,0.01,0.0,0.0,0.14,0.0,0.39,0.0,0.4,0.01
10448,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.97,0.94
10449,7,8,0.0,0.0,0.02,0.0,0.15,0.0,0.02,0.0,0.81,0.0,0.81,0.66
10450,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.98,0.96
10451,7,8,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.7,0.26,0.7,0.44
10452,0,8,0.24,0.02,0.0,0.01,0.0,0.0,0.09,0.0,0.63,0.01,0.63,0.39
10453,8,8,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.94,0.0,0.94,0.9
10454,8,8,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.96,0.0,0.96,0.94
10455,8,8,0.01,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.88,0.0,0.88,0.8
10456,2,0,0.83,0.04,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.83,0.71
10457,0,0,0.96,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.96,0.94
10458,0,0,0.55,0.0,0.21,0.0,0.0,0.0,0.02,0.0,0.0,0.22,0.55,0.33
10459,0,0,0.74,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.74,0.5
